所属名,会計,会計名,入出区分,款,款名,項,項名,目,目名,節,節名,細節,細節名,細々節,細々節名,目的１,目的２,目的３,目的４,目的名,目的名２,目的名３,目的名４,自主依存区分,臨経区分,最下層区分１,最下層区分２,最下層区分３,財源区分,年度2,R7予算額,R8予算額
博物館,01,一般会計,1,17,県支出金,02,県補助金,07,教育費県補助金,03,社会教育費補助金,01,国宝重要文化財等保存整備費補助金,000,,64,05,40,00,都道府県支出金　　　　　　　　　　　　　,国庫財源を伴うもの　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,1,10,,,,1,508,"17,390,000 ","11,150,000 "
博物館,01,一般会計,1,18,財産収入,01,財産運用収入,02,利子及び配当金,02,財産基金収入,07,文化財保護基金利子収入,000,,68,05,00,00,財産収入　　　　　　　　　　　　　　　　,財産運用収入　　　　　　　　　　　　　　,,,0,10,,,,1,508,"11,000 ","22,000 "
博物館,01,一般会計,1,22,諸収入,04,受託事業収入,05,遺跡発掘調査受託事業収入,01,県事業遺跡発掘調査受託事業収入,01,県事業遺跡発掘調査受託事業収入,000,,84,25,05,00,諸収入　　　　　　　　　　　　　　　　　,受託事業収入　　　　　　　　　　　　　　,同級他団体からのもの　　　　　　　　　　,,0,10,,,,1,507,0 ,0 
博物館,01,一般会計,1,22,諸収入,05,雑入,11,教育委員会雑入,10,博物館雑入,05,雇用保険料,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,10,,,,1,508,"179,000 ","150,000 "
博物館,01,一般会計,1,22,諸収入,05,雑入,11,教育委員会雑入,10,博物館雑入,13,自動販売機電気料,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,00,,,,1,508,"44,000 ","44,000 "
博物館,01,一般会計,1,22,諸収入,05,雑入,11,教育委員会雑入,10,博物館雑入,14,各種出版物等売払収入,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,10,,,,0,508,"285,000 ","255,000 "
博物館,01,一般会計,1,22,諸収入,05,雑入,11,教育委員会雑入,10,博物館雑入,22,公衆電話料,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,00,,,,1,508,"1,000 ","1,000 "
博物館,01,一般会計,1,22,諸収入,05,雑入,11,教育委員会雑入,10,博物館雑入,28,後納郵便料,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,10,,,,1,508,"1,000 ","1,000 "
博物館,01,一般会計,1,22,諸収入,05,雑入,11,教育委員会雑入,10,博物館雑入,38,情報公開等コピー料,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,10,,,,1,508,"1,000 ","1,000 "
博物館,01,一般会計,1,22,諸収入,05,雑入,11,教育委員会雑入,10,博物館雑入,51,観光望遠鏡使用料,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,00,,,,1,508,"66,000 ","66,000 "
博物館,01,一般会計,1,22,諸収入,05,雑入,11,教育委員会雑入,10,博物館雑入,52,講座等受講料,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,00,,,,1,508,"100,000 ","80,000 "
博物館,01,一般会計,1,22,諸収入,05,雑入,11,教育委員会雑入,10,博物館雑入,55,茶席参加料,000,,84,35,00,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,,,0,00,,,,1,508,"35,000 ","35,000 "
博物館,01,一般会計,1,23,市債,01,市債,08,教育債,08,文教施設整備事業債,01,公共事業等債,000,,88,15,00,00,地方債　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,,1,10,01,01,08,1,508,"3,600,000 ","120,700,000 "
議会事務局,01,一般会計,1,22,諸収入,05,雑入,14,議会事務局雑入,01,議会事務局雑入,05,雇用保険料,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,10,,,,1,508,"23,000 ","22,000 "
農業委員会事務局,01,一般会計,1,15,使用料及び手数料,02,手数料,04,農林水産手数料,01,農業手数料,01,証明手数料,000,,52,10,00,00,手　数　料　　　　　　　　　　　　　　　,自治事務に係るもの,,,0,00,,,,1,508,"123,000 ","123,000 "
農業委員会事務局,01,一般会計,1,17,県支出金,03,委託金,04,農林水産業費委託金,01,農業費委託金,01,農業委員会交付金,000,,64,05,25,15,都道府県支出金　　　　　　　　　　　　　,国庫財源を伴うもの　　　　　　　　　　　,委託金　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,1,00,,,,1,508,"4,500,000 ","4,500,000 "
農業委員会事務局,01,一般会計,1,17,県支出金,03,委託金,04,農林水産業費委託金,01,農業費委託金,03,農地利用最適化交付金,000,,64,05,25,15,都道府県支出金　　　　　　　　　　　　　,国庫財源を伴うもの　　　　　　　　　　　,委託金　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,1,00,,,,1,508,"603,000 ","518,000 "
農業委員会事務局,01,一般会計,1,22,諸収入,04,受託事業収入,03,農業関係受託事業収入,01,農業者年金基金受託事業収入,01,農業者年金基金受託事業収入,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,00,,,,1,508,"500,000 ","500,000 "
農業委員会事務局,01,一般会計,1,22,諸収入,05,雑入,15,農業委員会事務局雑入,01,農業委員会事務局雑入,05,雇用保険料,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,10,,,,1,508,"38,000 ","36,000 "
農業委員会事務局,01,一般会計,1,22,諸収入,05,雑入,15,農業委員会事務局雑入,01,農業委員会事務局雑入,52,土地評価精通者謝金,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,10,,,,0,508,"20,000 ","20,000 "
選挙管理委員会事務局,01,一般会計,1,17,県支出金,03,委託金,01,総務費委託金,04,選挙費委託金,01,県議会議員選挙費委託金,000,,64,10,15,00,都道府県支出金　　　　　　　　　　　　　,都道府県費のみのもの　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,1,10,,,,1,508,0 ,"12,620,000 "
選挙管理委員会事務局,01,一般会計,1,17,県支出金,03,委託金,01,総務費委託金,04,選挙費委託金,02,在外選挙人名簿登録事務委託金,000,,64,05,25,15,都道府県支出金　　　　　　　　　　　　　,国庫財源を伴うもの　　　　　　　　　　　,委託金　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,1,00,,,,1,508,"1,000 ","1,000 "
選挙管理委員会事務局,01,一般会計,1,17,県支出金,03,委託金,01,総務費委託金,04,選挙費委託金,03,参議院議員通常選挙費委託金,000,,64,05,25,15,都道府県支出金　　　　　　　　　　　　　,国庫財源を伴うもの　　　　　　　　　　　,委託金　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,1,10,,,,1,507,0 ,0 
選挙管理委員会事務局,01,一般会計,1,17,県支出金,03,委託金,01,総務費委託金,04,選挙費委託金,04,県知事選挙費委託金,000,,64,10,15,00,都道府県支出金　　　　　　　　　　　　　,都道府県費のみのもの　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,1,10,,,,1,508,0 ,"33,330,000 "
消防総務課,01,一般会計,1,14,分担金及び負担金,02,負担金,04,消防費負担金,01,消防費負担金,01,常備消防事務負担金,000,,44,05,00,00,分担金及び負担金　　　　　　　　　　　　,同級他団体からのもの　　　　　　　　　　,,,0,00,,,,1,508,"297,804,000 ","309,799,000 "
消防総務課,01,一般会計,1,15,使用料及び手数料,01,使用料,07,消防使用料,01,土地使用料,01,目的外使用料,000,,48,20,00,00,使用料　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,,0,00,,,,0,508,"49,000 ","49,000 "
消防総務課,01,一般会計,1,15,使用料及び手数料,01,使用料,07,消防使用料,02,消防本部使用料,01,目的外使用料,000,,48,20,00,00,使用料　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,,0,00,,,,0,508,"75,000 ","40,000 "
消防総務課,01,一般会計,1,15,使用料及び手数料,02,手数料,07,消防手数料,01,消防手数料,01,危険物関係手数料,000,,52,10,00,00,手　数　料　　　　　　　　　　　　　　　,自治事務に係るもの,,,0,00,,,,1,508,"1,080,000 ","1,080,000 "
消防総務課,01,一般会計,1,15,使用料及び手数料,02,手数料,07,消防手数料,01,消防手数料,02,証明手数料,000,,52,10,00,00,手　数　料　　　　　　　　　　　　　　　,自治事務に係るもの,,,0,00,,,,1,508,"7,000 ","7,000 "
消防総務課,01,一般会計,1,15,使用料及び手数料,02,手数料,07,消防手数料,01,消防手数料,03,火薬類関係申請手数料,000,,52,10,00,00,手　数　料　　　　　　　　　　　　　　　,自治事務に係るもの,,,0,10,,,,1,508,"202,000 ","202,000 "
消防総務課,01,一般会計,1,15,使用料及び手数料,02,手数料,07,消防手数料,01,消防手数料,04,猟銃等申請手数料,000,,52,10,00,00,手　数　料　　　　　　　　　　　　　　　,自治事務に係るもの,,,0,10,,,,1,508,"1,000 ","1,000 "
消防総務課,01,一般会計,1,15,使用料及び手数料,02,手数料,07,消防手数料,01,消防手数料,05,高圧ガス関係申請手数料,000,,52,10,00,00,手　数　料　　　　　　　　　　　　　　　,自治事務に係るもの,,,0,00,,,,1,508,"100,000 ","100,000 "
消防総務課,01,一般会計,1,15,使用料及び手数料,02,手数料,07,消防手数料,01,消防手数料,06,液化石油ガス関係申請手数料,000,,52,10,00,00,手　数　料　　　　　　　　　　　　　　　,自治事務に係るもの,,,0,00,,,,1,508,"50,000 ","50,000 "
消防総務課,01,一般会計,1,18,財産収入,02,財産売払収入,02,物品売払収入,01,物品売払収入,09,自動車売払収入,000,,68,10,15,00,財産収入　　　　　　　　　　　　　　　　,財産売払収入　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,10,,,,0,508,0 ,"300,000 "
消防総務課,01,一般会計,1,22,諸収入,05,雑入,13,消防総務課雑入,01,消防総務課雑入,05,雇用保険料,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,10,,,,1,508,"201,000 ","100,000 "
消防総務課,01,一般会計,1,22,諸収入,05,雑入,13,消防総務課雑入,01,消防総務課雑入,06,講師謝金,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,10,,,,0,508,"42,000 ","42,000 "
消防総務課,01,一般会計,1,22,諸収入,05,雑入,13,消防総務課雑入,01,消防総務課雑入,13,自動販売機電気料,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,00,,,,1,508,"222,000 ","193,000 "
消防総務課,01,一般会計,1,22,諸収入,05,雑入,13,消防総務課雑入,01,消防総務課雑入,51,高速道路救急隊設置市町村交付金,000,,84,35,15,00,諸収入　　　　　　　　　　　　　　　　　,雑入　　　　　　　　　　　　　　　　　　,その他　　　　　　　　　　　　　　　　　,,0,00,,,,1,508,"4,388,000 ","4,564,000 "
